vaca_id;edad_meses;color;cachona;peso_kg;condicion_corporal;estado_salud;edad_primer_parto_meses;num_partos;intervalo_partos_meses;meses_desde_ultimo_parto;perdida_cria;produccion_leche_lt_dia;candidata_descarte;clasificacion_reproductiva
S01893;52.7;careto;0;433.2;3.2;sana;28.5;1;12.6;1.7;0;8.8;0;Buena
S01894;39.7;amarillo;0;446.8;3.0;sana;24.5;1;10.9;2.3;0;7.3;0;Buena
S01895;116.1;negro;0;489.0;3.8;sana;27.4;7;12.8;0.8;0;8.6;0;Buena
S01896;60.2;rojo;0;444.4;3.0;enferma;31.9;2;13.4;5.5;0;7.2;0;Buena
S01897;114.8;negro;1;481.6;3.7;sana;33.7;6;16.9;2.8;1;7.8;0;Regular
S01898;80.2;rojo;0;465.2;3.6;sana;37.6;3;13.7;0.6;0;9.7;0;Buena
S01899;61.6;pardo;0;423.7;2.8;sana;25.1;2;14.4;7.0;1;5.5;1;Mala
S01900;130.6;blanco;0;487.0;3.8;sana;25.3;9;12.4;10.6;0;8.8;0;Buena
S01901;159.1;rojo;0;520.4;3.5;sana;32.7;9;14.4;4.3;0;7.7;0;Regular
S01902;170.2;crema;1;482.2;2.9;sana;34.9;10;16.1;4.0;0;6.8;1;Regular
S01903;76.6;crema;0;422.5;2.0;nuche;33.1;3;15.7;11.5;0;4.9;0;Regular
S01904;128.3;jaspeado;0;473.6;3.1;sana;32.8;7;14.3;1.3;0;6.3;1;Regular
S01905;168.1;pardo;0;495.2;3.0;sana;39.2;9;17.2;10.1;1;6.9;1;Regular
S01906;91.6;amarillo;0;485.6;4.0;sana;36.9;4;12.5;2.7;0;8.7;0;Buena
S01907;90.5;crema;1;458.9;3.1;sana;39.1;4;14.3;6.5;0;7.4;0;Regular
S01908;180.4;rojo;0;492.4;2.7;sana;38.7;10;18.3;13.7;1;5.7;1;Mala
S01909;133.0;atigrado;1;496.9;3.5;sana;24.3;9;12.4;8.0;0;8.4;0;Buena
S01910;73.2;blanco;1;455.0;3.5;sana;32.5;3;12.1;4.8;0;8.6;0;Buena
S01911;103.9;cafe;0;468.5;3.2;sana;38.0;5;12.1;3.1;0;8.0;0;Buena
S01912;98.4;amarillo;0;432.1;3.1;nuche;31.3;5;13.0;2.9;0;7.4;0;Buena
S01913;66.4;rojo;0;472.1;3.6;sana;32.4;3;10.9;9.1;0;8.3;1;Buena
S01914;178.0;rojo;0;459.4;2.6;nuche;37.0;10;16.6;11.0;0;6.7;1;Regular
S01915;144.0;rojo;0;482.0;2.6;sana;39.8;8;14.7;13.3;0;5.8;1;Regular
S01916;143.0;blanco;1;490.6;3.5;sana;39.7;8;15.2;12.6;0;9.3;1;Regular
S01917;123.5;rojo;0;434.7;2.5;nuche;28.4;7;16.4;9.2;0;6.4;0;Regular
S01918;185.3;rojo;0;463.7;2.5;nuche;34.5;11;18.6;17.8;0;5.3;1;Mala
S01919;153.8;crema;0;473.5;2.6;nuche;30.9;9;18.1;8.4;0;5.9;1;Mala
S01920;57.0;amarillo;0;456.8;3.7;sana;33.8;1;12.4;7.3;0;7.8;0;Buena
S01921;81.6;atigrado;0;486.5;3.9;sana;24.1;4;12.6;10.6;0;9.0;0;Buena
S01922;182.9;negro;1;514.3;2.9;sana;33.7;11;19.6;0.9;1;6.6;1;Mala
S01923;138.8;blanco;1;479.7;3.7;sana;25.2;9;13.6;10.5;0;7.9;0;Buena
S01924;49.5;rojo;1;460.5;3.0;sana;32.2;1;13.0;7.4;0;8.1;0;Buena
S01925;176.6;pardo;0;473.5;3.1;sana;27.1;11;17.0;16.0;1;6.3;1;Mala
S01926;99.6;crema;0;468.6;3.3;sana;30.7;5;18.4;0.4;1;6.5;1;Mala
S01927;97.2;rojo;0;457.4;3.4;sana;34.1;4;13.9;1.6;0;7.6;0;Buena
S01928;65.1;crema;0;458.6;3.4;sana;37.6;2;15.1;8.6;1;7.6;0;Regular
S01929;157.4;negro;0;471.0;3.5;sana;30.4;9;15.9;13.4;1;6.9;1;Regular
S01930;64.7;rojo;0;444.3;3.0;sana;28.1;2;14.2;6.1;0;6.2;0;Regular
S01931;170.3;jaspeado;1;465.2;2.5;sana;27.6;11;15.8;1.3;1;6.4;1;Mala
S01932;137.6;blanco;0;456.0;2.6;nuche;35.2;8;14.7;5.2;0;6.1;0;Regular
S01933;77.0;rojo;1;457.4;3.4;sana;30.6;3;12.5;4.1;0;8.9;1;Buena
S01934;131.9;rojo;0;495.4;3.0;sana;31.8;7;15.5;12.9;0;6.7;1;Regular
S01935;89.3;negro;0;469.0;3.4;sana;35.5;5;16.4;7.5;1;8.0;1;Regular
S01936;90.7;cafe;0;451.2;3.2;sana;25.7;5;12.5;10.0;0;7.8;0;Buena
S01937;40.9;cafe;0;458.5;3.7;sana;26.7;2;12.0;10.1;0;8.7;0;Buena
S01938;141.2;negro;1;476.3;3.1;sana;31.1;8;13.9;2.6;0;7.9;0;Buena
S01939;166.1;negro;1;490.0;3.6;sana;37.3;10;15.0;13.3;0;7.1;1;Regular
S01940;148.6;rojo;0;482.2;3.2;sana;24.3;9;14.3;7.7;0;7.4;0;Regular
S01941;62.6;blanco;1;473.6;3.5;sana;39.9;2;13.9;0.0;0;7.7;0;Buena
S01942;171.1;blanco;1;466.8;3.0;sana;36.9;10;14.6;0.4;0;6.1;0;Regular
S01943;70.1;negro;0;462.1;3.6;sana;30.2;3;12.0;3.1;0;8.8;0;Buena
S01944;96.0;negro;1;469.8;3.0;sana;24.5;5;12.7;9.3;0;8.1;0;Buena
S01945;181.6;pardo;1;469.1;3.2;sana;26.1;12;14.2;11.4;0;6.0;1;Regular
S01946;148.5;careto;1;495.9;3.2;sana;35.3;8;14.0;7.7;0;8.2;0;Buena
S01947;187.6;blanco;0;476.5;2.9;sana;38.7;11;15.5;2.7;0;7.8;1;Regular
S01948;92.1;careto;1;411.9;1.9;nuche;36.4;4;14.7;10.4;0;5.2;1;Regular
S01949;48.7;negro;0;439.4;2.8;sana;27.8;2;12.0;0.1;0;7.8;0;Excelente
S01950;102.5;pardo;0;485.0;4.3;sana;38.4;5;13.6;9.4;0;9.9;0;Buena
S01951;63.9;rojo;0;478.6;3.4;sana;31.1;2;12.8;10.1;0;8.1;0;Buena
S01952;145.1;blanco;0;471.7;2.4;enferma;31.1;9;15.9;8.7;0;5.6;0;Regular
S01953;123.8;crema;1;475.1;3.7;sana;38.1;6;14.5;10.3;0;7.2;1;Regular
S01954;115.2;rojo;0;483.7;3.4;sana;26.1;6;12.0;8.2;0;7.9;0;Buena
S01955;150.0;blanco;0;472.8;3.0;sana;36.1;8;14.6;13.2;0;7.4;1;Regular
S01956;156.6;pardo;1;503.1;3.0;sana;36.0;9;14.6;9.4;0;6.5;1;Regular
S01957;114.9;amarillo;0;497.0;4.0;sana;27.8;6;13.4;0.1;0;8.7;0;Buena
S01958;130.8;atigrado;0;473.9;2.7;nuche;34.5;8;16.3;5.0;1;7.0;1;Regular
S01959;125.6;pardo;0;501.2;4.0;sana;34.2;7;13.7;13.6;0;9.1;0;Buena
S01960;149.0;rojo;0;441.1;2.2;nuche;27.3;9;17.7;14.4;1;4.8;1;Regular
S01961;114.0;rojo;0;489.0;3.3;sana;34.8;6;13.4;4.1;0;6.4;0;Buena
S01962;111.3;cafe;1;444.8;3.0;enferma;34.4;6;13.1;12.1;0;6.9;0;Buena
S01963;134.9;amarillo;0;466.1;3.1;sana;33.3;8;13.3;5.4;0;7.6;0;Buena
S01964;87.3;blanco;0;451.8;3.1;sana;36.2;3;12.8;5.9;0;8.7;0;Buena
S01965;54.3;blanco;1;461.1;3.8;sana;24.9;3;11.4;9.0;0;8.7;0;Buena
S01966;91.0;rojo;0;449.3;2.4;enferma;24.7;5;16.6;5.1;1;4.4;1;Mala
S01967;159.1;pardo;1;495.6;3.4;sana;32.8;10;15.1;11.1;0;6.1;1;Regular
S01968;103.4;rojo;0;446.0;3.0;sana;26.4;5;12.4;3.7;0;8.2;0;Buena
S01969;36.7;rojo;0;439.4;3.7;sana;29.4;1;10.1;5.0;0;8.5;0;Buena
S01970;84.0;pardo;1;437.1;3.0;sana;30.6;4;12.0;0.4;0;8.6;0;Excelente
S01971;97.6;rojo;0;456.1;3.3;sana;26.3;5;12.3;1.8;0;7.8;0;Buena
S01972;39.6;amarillo;0;421.8;2.5;sana;34.3;1;13.7;0.8;1;7.1;0;Buena
S01973;41.1;negro;0;425.9;3.0;sana;25.8;2;10.4;8.5;0;7.4;0;Buena
S01974;150.1;amarillo;0;493.5;3.5;sana;33.8;9;14.1;13.0;0;7.4;1;Regular
S01975;172.2;negro;0;505.6;3.6;sana;28.5;11;16.5;14.7;1;6.2;0;Regular
S01976;45.6;rojo;1;447.6;3.4;sana;37.3;1;17.5;0.9;1;7.0;1;Mala
S01977;113.5;rojo;0;471.7;3.3;sana;30.5;6;13.2;11.0;0;8.4;0;Buena
S01978;177.2;atigrado;1;480.6;2.8;sana;31.2;11;14.9;12.1;1;5.4;1;Mala
S01979;108.1;careto;1;451.5;3.4;sana;26.3;6;10.8;1.7;0;8.9;0;Excelente
S01980;158.7;amarillo;0;468.5;3.2;sana;35.3;9;14.3;7.0;0;5.9;1;Regular
S01981;95.6;blanco;0;481.6;3.6;sana;27.2;5;12.1;10.5;0;7.6;0;Buena
S01982;125.7;rojo;1;507.6;4.2;sana;36.2;7;11.7;3.2;0;8.0;0;Buena
S01983;129.0;atigrado;0;460.2;3.4;sana;24.3;8;13.3;9.6;0;8.9;0;Buena
S01984;62.3;negro;0;445.3;3.5;sana;24.9;2;15.1;6.7;1;8.0;0;Regular
S01985;81.2;amarillo;1;419.9;2.6;enferma;25.5;4;16.4;1.7;0;5.7;0;Regular
S01986;37.8;amarillo;0;462.0;3.7;sana;31.6;1;11.7;1.0;0;9.3;0;Excelente
S01987;108.5;crema;0;457.9;3.2;sana;34.4;5;14.0;8.4;0;9.1;0;Buena
S01988;151.2;rojo;0;471.9;2.9;sana;30.1;9;13.9;3.9;0;7.9;0;Buena
S01989;68.5;rojo;0;469.2;3.8;sana;37.6;3;12.6;7.7;0;9.2;0;Buena
S01990;151.7;blanco;0;477.0;2.8;sana;31.2;9;15.4;5.3;0;5.6;1;Regular
S01991;128.2;amarillo;0;477.7;3.6;sana;35.6;7;16.0;13.1;1;8.0;1;Regular
S01992;43.0;rojo;1;441.5;3.7;sana;33.0;1;12.1;1.8;0;8.7;0;Buena
S01993;54.0;blanco;1;414.3;3.3;sana;30.0;1;11.3;5.8;0;7.4;0;Buena
S01994;70.2;amarillo;1;444.6;3.1;sana;30.6;3;12.8;8.3;0;6.8;1;Buena
S01995;152.9;jaspeado;1;494.2;3.2;sana;28.2;9;11.7;3.5;0;6.1;1;Regular
S01996;172.2;negro;0;445.1;1.9;nuche;35.5;11;19.3;14.1;1;4.9;1;Mala
S01997;62.9;rojo;0;436.6;3.1;sana;35.5;2;14.4;6.2;0;7.2;0;Regular
S01998;160.5;rojo;1;484.9;3.7;sana;26.9;10;12.0;7.4;0;8.0;0;Buena
S01999;108.5;rojo;0;454.5;3.3;sana;31.2;6;15.5;11.2;1;6.7;1;Regular
S02000;189.2;crema;0;454.6;2.1;enferma;31.0;12;22.6;17.9;1;4.6;1;Mala
S02001;78.9;atigrado;0;446.4;3.5;sana;33.7;3;12.5;12.3;0;8.8;0;Buena
S02002;56.4;crema;0;460.3;3.6;sana;39.1;1;12.0;3.8;0;8.9;0;Buena
S02003;56.1;blanco;0;450.3;2.7;sana;27.4;2;12.8;11.6;0;7.8;0;Buena
S02004;79.8;negro;0;467.1;3.2;sana;37.8;3;12.3;6.0;0;7.4;0;Buena
S02005;152.8;amarillo;0;477.8;3.4;sana;35.2;10;12.4;4.4;0;9.2;1;Buena
S02006;179.2;amarillo;0;512.9;2.9;sana;26.8;12;15.2;6.6;0;7.2;0;Regular
S02007;130.5;rojo;0;492.8;3.6;sana;36.2;8;14.2;4.1;0;7.1;1;Regular
S02008;48.2;rojo;0;445.6;2.8;sana;32.6;1;12.5;9.3;0;7.4;0;Buena
S02009;94.8;negro;0;479.4;3.8;sana;38.9;4;14.7;11.4;0;7.9;0;Regular
S02010;94.3;amarillo;1;446.4;3.1;sana;39.9;4;13.6;10.1;0;8.4;0;Buena
S02011;70.2;blanco;0;412.9;2.6;nuche;36.1;2;14.2;2.7;0;5.0;0;Regular
S02012;105.7;blanco;0;472.7;3.3;sana;29.3;5;12.7;9.9;0;8.9;0;Buena
S02013;62.2;rojo;0;456.0;4.0;sana;38.6;1;12.7;4.2;0;9.8;0;Buena
S02014;147.9;blanco;1;453.2;3.2;sana;31.2;8;14.7;14.3;0;6.7;0;Regular
S02015;125.9;blanco;0;472.9;2.7;sana;34.3;8;13.6;0.1;0;7.4;0;Buena
S02016;174.3;blanco;0;487.8;3.4;sana;27.3;11;15.7;9.5;0;7.8;0;Regular
S02017;40.5;blanco;0;438.0;3.0;sana;34.8;1;12.4;2.0;0;8.5;1;Buena
S02018;121.5;rojo;1;472.1;3.4;sana;35.5;7;13.1;9.4;0;8.2;0;Buena
S02019;58.1;rojo;0;449.5;3.4;sana;24.9;2;12.4;11.7;0;8.5;0;Buena
S02020;165.0;rojo;0;471.0;2.7;sana;34.2;10;16.9;10.3;1;5.2;1;Mala
S02021;125.5;crema;0;485.2;3.9;sana;33.1;7;12.1;7.8;0;8.1;0;Buena
S02022;133.3;negro;0;493.0;3.2;sana;38.2;7;12.6;8.7;0;8.8;0;Buena
S02023;58.1;crema;0;433.6;2.4;nuche;36.4;1;15.0;1.4;0;6.1;1;Regular
S02024;82.1;crema;0;445.8;2.9;sana;29.1;5;12.5;4.8;0;7.4;0;Buena
S02025;115.0;careto;1;478.0;3.1;enferma;27.0;6;15.8;2.7;0;6.3;1;Regular
S02026;149.5;rojo;1;494.1;3.2;sana;27.7;9;14.6;10.5;0;5.9;0;Regular
S02027;163.9;amarillo;0;484.2;2.7;sana;33.1;10;14.8;2.0;0;6.4;1;Regular
S02028;82.6;amarillo;0;472.0;4.3;sana;39.3;3;12.1;3.2;0;9.0;0;Buena
S02029;69.0;blanco;0;465.4;3.6;sana;38.3;2;12.9;1.5;0;8.4;0;Buena
S02030;49.3;blanco;1;468.6;3.5;sana;27.6;2;11.6;11.0;0;8.5;0;Buena
S02031;46.8;rojo;0;429.8;2.6;sana;26.5;2;10.6;1.6;0;8.0;0;Excelente
S02032;122.5;pardo;1;466.6;3.1;sana;26.4;7;12.5;12.2;0;7.0;0;Buena
S02033;110.6;amarillo;0;475.0;2.8;sana;38.4;6;14.0;12.1;1;6.4;0;Mala
S02034;39.5;jaspeado;1;422.5;2.6;enferma;28.2;1;15.8;5.5;1;5.3;1;Regular
S02035;144.3;rojo;0;501.3;3.5;sana;27.6;8;14.3;9.5;0;7.2;1;Regular
S02036;136.5;pardo;0;463.3;3.0;sana;29.0;8;16.3;12.4;0;6.6;0;Regular
S02037;45.3;rojo;0;439.4;2.7;sana;33.5;1;13.6;8.2;0;7.3;0;Buena
S02038;69.6;negro;1;446.8;3.2;sana;34.9;2;16.4;0.8;1;7.3;1;Regular
S02039;69.2;amarillo;0;442.8;2.9;sana;32.6;2;12.1;7.5;0;7.3;0;Buena
S02040;148.8;pardo;0;474.3;2.9;sana;37.6;8;13.7;4.6;0;8.2;0;Buena
S02041;68.6;blanco;0;398.7;2.5;enferma;36.5;2;14.4;6.2;0;5.5;0;Regular
S02042;111.3;rojo;0;448.2;3.1;sana;26.3;7;15.3;4.8;1;6.6;1;Mala
S02043;149.7;cafe;1;477.9;3.2;sana;31.9;10;16.2;7.2;1;6.4;1;Mala
S02044;82.5;negro;1;465.1;3.3;sana;28.0;5;10.6;7.5;0;7.9;0;Buena
S02045;54.2;rojo;0;458.0;3.7;sana;38.0;2;12.7;4.3;0;7.1;0;Regular
S02046;176.1;rojo;0;456.4;1.9;enferma;30.1;11;19.3;9.6;0;4.7;1;Mala
S02047;80.7;pardo;1;455.2;2.9;sana;28.5;4;11.6;11.5;0;7.5;0;Buena
S02048;135.1;amarillo;0;501.5;3.4;sana;27.5;8;12.8;1.3;0;6.9;0;Buena
S02049;170.3;rojo;0;491.0;3.1;sana;29.9;10;15.4;4.0;1;7.1;1;Buena
S02050;141.2;crema;1;475.6;2.7;sana;27.0;8;14.9;3.6;0;5.9;0;Regular
S02051;65.1;blanco;0;452.8;3.3;sana;24.2;3;12.9;4.3;0;7.6;0;Buena
S02052;183.0;rojo;0;515.0;3.1;sana;33.2;12;16.0;11.1;0;6.8;1;Regular
S02053;88.8;negro;0;453.1;2.9;sana;39.5;3;15.1;6.7;0;7.5;0;Regular
S02054;79.8;blanco;0;444.5;3.2;sana;34.8;3;11.0;10.0;0;7.9;0;Buena
S02055;183.2;pardo;1;501.0;2.7;sana;31.4;11;16.8;6.8;1;7.1;1;Regular
S02056;77.7;atigrado;0;476.2;3.9;sana;33.0;4;11.9;10.1;0;8.1;0;Buena
S02057;59.1;atigrado;0;430.8;2.9;sana;34.2;1;13.1;8.6;0;7.4;0;Buena
S02058;43.4;amarillo;0;442.8;3.1;sana;34.2;1;12.2;10.8;0;7.7;0;Buena
S02059;188.1;negro;1;450.7;2.0;nuche;36.6;12;18.1;2.1;0;4.6;1;Mala
S02060;75.7;rojo;0;422.6;2.2;enferma;40.0;2;15.4;2.7;0;4.4;1;Regular
S02061;183.8;pardo;0;468.4;2.9;nuche;37.7;11;17.7;8.5;0;7.1;0;Regular
S02062;112.3;amarillo;0;479.3;3.5;sana;25.9;7;12.6;8.2;0;7.1;0;Buena
S02063;61.2;amarillo;0;427.6;2.4;enferma;25.0;2;14.6;13.3;0;5.1;1;Regular
S02064;123.9;atigrado;0;485.1;3.1;sana;30.4;7;15.1;2.9;0;8.8;0;Excelente
S02065;151.4;pardo;1;466.1;2.4;sana;27.9;9;15.4;11.8;1;4.0;1;Mala
S02066;41.6;pardo;0;438.3;3.7;sana;33.1;1;11.6;8.1;0;8.8;0;Buena
S02067;169.2;crema;1;467.8;2.7;sana;24.9;11;15.3;6.8;0;6.9;0;Regular
S02068;49.8;blanco;1;462.2;4.0;sana;40.0;1;10.9;2.1;0;9.0;0;Buena
S02069;64.6;atigrado;0;468.9;3.4;enferma;27.6;3;12.5;2.1;0;6.9;1;Buena
S02070;37.6;crema;0;399.8;2.2;enferma;31.4;1;14.0;1.2;0;6.4;1;Buena
S02071;107.6;blanco;0;474.8;2.9;sana;35.3;6;10.4;8.3;0;6.7;0;Buena
S02072;178.3;rojo;0;502.4;3.5;sana;31.9;12;15.0;6.0;0;6.3;1;Regular
S02073;57.5;careto;0;465.9;3.5;sana;34.8;2;12.1;8.7;0;7.4;0;Buena
S02074;44.2;negro;0;449.4;3.3;sana;27.3;1;11.8;2.8;0;7.2;0;Buena
S02075;118.8;pardo;1;479.6;3.5;sana;30.4;6;15.4;4.1;1;7.6;0;Regular
S02076;145.5;blanco;0;479.2;3.4;sana;25.8;9;13.5;8.5;0;9.3;0;Buena
S02077;82.6;pardo;1;457.6;3.3;sana;34.7;3;12.5;4.0;0;7.2;0;Buena
S02078;135.7;atigrado;0;511.3;4.0;sana;29.8;9;15.3;12.3;0;8.0;0;Regular
S02079;129.5;crema;0;464.5;3.4;sana;27.5;8;13.9;5.2;0;7.7;0;Buena
S02080;158.9;careto;0;478.5;2.8;sana;26.0;11;14.7;9.4;0;6.1;1;Regular
S02081;188.5;negro;0;477.4;3.0;nuche;37.3;11;17.5;10.8;0;6.3;1;Regular
S02082;64.5;amarillo;0;477.0;3.9;sana;25.7;2;12.5;7.2;0;8.6;0;Buena
S02083;130.7;crema;0;488.7;3.6;sana;33.0;7;12.8;4.7;0;8.4;0;Buena
S02084;40.8;amarillo;0;469.8;3.9;sana;26.3;1;12.1;9.0;0;9.5;0;Buena
S02085;107.0;blanco;0;460.0;3.6;sana;35.7;6;12.9;5.5;0;9.0;0;Buena
S02086;41.1;amarillo;0;476.2;4.1;sana;35.5;1;12.2;3.8;0;8.5;0;Buena
S02087;172.5;blanco;1;499.8;3.7;sana;29.7;10;17.2;13.5;0;7.4;1;Regular
S02088;50.9;rojo;0;454.3;3.6;sana;34.5;1;12.8;10.4;0;7.7;0;Buena
S02089;164.7;rojo;0;490.9;3.4;sana;39.4;10;13.9;12.4;0;7.9;0;Buena
S02090;40.6;rojo;0;420.8;2.2;nuche;25.4;2;14.9;8.8;0;5.2;1;Regular
S02091;104.5;rojo;1;472.3;3.4;sana;37.1;5;12.2;0.7;0;8.9;0;Buena
S02092;127.1;blanco;0;488.5;4.1;sana;39.2;7;12.9;6.8;0;8.6;0;Buena
S02093;162.3;blanco;0;486.9;3.2;sana;32.1;11;14.6;9.1;0;7.1;1;Regular
S02094;159.6;rojo;0;485.6;2.8;sana;31.4;9;13.2;2.5;0;8.0;0;Buena
S02095;72.6;negro;0;457.9;3.4;sana;39.7;2;10.5;5.9;0;8.0;0;Buena
S02096;54.9;negro;1;453.9;3.4;sana;26.1;2;11.9;6.1;0;8.2;0;Buena
S02097;61.8;rojo;0;426.3;3.4;sana;32.3;3;12.5;4.4;0;8.5;0;Buena
S02098;93.7;amarillo;0;448.2;3.3;sana;25.4;6;11.7;9.2;0;8.9;0;Buena
S02099;124.6;blanco;0;478.0;3.3;sana;37.3;6;14.8;1.1;0;7.2;1;Regular
S02100;182.0;blanco;1;454.5;2.6;sana;37.4;11;14.3;5.2;0;6.6;1;Regular
S02101;101.1;amarillo;0;499.4;4.1;sana;26.2;5;11.5;10.0;0;7.9;1;Buena
S02102;44.0;atigrado;1;410.5;2.8;nuche;25.2;1;13.3;6.0;0;6.9;1;Buena
S02103;142.3;crema;0;450.5;1.9;nuche;36.6;8;15.0;8.9;0;4.1;1;Regular
S02104;111.5;amarillo;1;455.3;2.8;sana;24.8;6;14.4;9.6;0;6.4;0;Regular
S02105;165.9;crema;1;496.3;3.4;sana;29.7;10;12.7;5.5;0;8.4;1;Buena
S02106;138.1;blanco;0;454.5;2.6;sana;35.2;7;15.3;9.7;0;6.3;0;Regular
S02107;184.9;rojo;0;485.0;3.0;sana;26.3;13;15.6;1.6;1;5.3;1;Mala
S02108;75.3;pardo;0;460.1;3.3;sana;32.7;4;12.8;7.1;0;8.7;0;Buena
S02109;79.2;jaspeado;1;442.4;2.7;sana;33.4;3;13.8;11.4;0;6.9;0;Buena
S02110;102.6;negro;0;481.1;3.4;sana;38.6;4;13.0;1.0;0;8.8;1;Buena
S02111;131.5;negro;0;468.1;3.0;sana;38.5;8;12.7;5.2;0;8.0;0;Buena
S02112;89.2;amarillo;0;478.5;3.6;sana;28.6;5;11.5;8.2;0;8.0;0;Buena
S02113;56.8;careto;0;429.2;3.1;sana;36.9;1;12.5;6.8;0;8.3;0;Buena
S02114;116.4;rojo;0;455.1;2.8;nuche;33.5;6;14.6;5.4;0;6.7;1;Regular
S02115;141.3;amarillo;1;479.7;2.6;sana;39.0;7;16.7;3.4;1;6.6;1;Mala
S02116;41.2;negro;0;445.0;3.2;sana;33.9;1;11.2;0.6;0;8.8;0;Excelente
S02117;148.8;rojo;1;489.7;3.6;sana;35.5;8;13.5;8.4;0;8.7;0;Buena
S02118;147.7;blanco;1;496.5;4.0;sana;26.4;9;13.7;10.9;0;9.6;0;Buena
S02119;79.3;amarillo;0;431.5;2.3;nuche;31.8;4;15.0;7.0;0;5.0;0;Regular
S02120;142.1;rojo;0;470.4;3.4;sana;25.8;8;17.5;15.8;1;7.2;0;Regular
S02121;183.9;pardo;0;503.6;3.5;sana;29.0;11;13.1;5.7;0;8.8;0;Buena
S02122;105.6;rojo;0;494.1;3.4;sana;26.0;7;10.0;7.5;0;8.1;0;Buena
S02123;83.9;blanco;1;466.3;3.1;sana;29.2;5;10.9;0.3;0;8.9;0;Excelente
S02124;71.5;blanco;1;444.3;2.9;enferma;26.5;3;13.8;0.6;0;7.7;0;Buena
S02125;85.4;blanco;0;467.0;3.9;sana;34.6;4;13.1;9.4;0;9.0;0;Buena
S02126;93.2;blanco;1;453.0;2.6;sana;34.5;5;12.1;11.6;0;8.3;0;Buena
S02127;160.0;amarillo;0;505.5;3.9;sana;33.5;9;13.9;12.9;0;9.4;0;Buena
S02128;109.7;pardo;0;463.6;3.2;sana;27.6;7;11.7;9.9;0;8.0;0;Buena
S02129;150.9;pardo;0;498.8;3.3;sana;33.6;9;13.0;5.4;0;8.4;0;Buena
S02130;165.0;negro;0;466.1;2.5;nuche;39.9;9;18.8;8.6;1;4.9;1;Mala
S02131;175.1;blanco;1;448.3;2.0;nuche;27.4;12;19.6;8.6;1;4.9;1;Mala
S02132;84.1;cafe;0;450.3;2.9;nuche;27.5;4;13.5;0.1;0;7.2;0;Buena
S02133;189.7;blanco;0;537.3;4.1;sana;39.5;11;16.7;2.0;0;7.7;0;Regular
S02134;55.6;negro;0;450.5;3.3;sana;32.1;1;10.6;1.4;0;10.0;0;Excelente
S02135;66.4;amarillo;0;472.1;3.9;sana;34.3;2;13.4;5.4;0;8.6;0;Buena
S02136;90.3;rojo;1;470.9;3.1;sana;38.6;4;13.2;7.4;0;8.4;0;Buena
S02137;168.5;negro;1;485.2;3.0;enferma;26.9;11;16.5;12.5;0;6.4;1;Regular
S02138;70.7;rojo;0;458.0;3.7;sana;25.3;3;11.8;6.5;0;8.0;0;Buena
S02139;61.7;blanco;0;454.1;3.9;sana;38.7;2;12.8;6.4;0;8.7;0;Buena
S02140;109.3;rojo;1;479.4;3.5;sana;30.8;7;13.3;7.8;0;9.3;0;Buena
S02141;183.8;blanco;0;494.6;3.1;sana;36.6;11;17.3;2.0;1;6.9;1;Regular
S02142;70.5;amarillo;0;411.8;2.1;enferma;28.9;4;18.1;18.0;1;4.4;1;Mala
S02143;116.8;rojo;0;465.0;3.3;sana;37.1;6;13.4;13.1;0;7.4;0;Buena
S02144;187.1;negro;0;457.3;2.6;nuche;30.1;12;16.3;15.9;0;5.6;1;Regular
S02145;63.9;rojo;1;477.9;3.7;sana;34.8;3;11.0;9.9;0;8.0;0;Buena
S02146;138.3;blanco;0;448.2;2.6;nuche;31.1;9;15.6;5.2;0;5.7;0;Regular
S02147;140.1;rojo;0;498.3;3.5;sana;37.6;8;13.0;8.9;0;7.6;0;Buena
S02148;45.7;crema;0;431.8;3.4;sana;31.6;1;13.0;12.0;0;7.5;0;Buena
S02149;177.0;atigrado;0;485.3;3.2;sana;31.9;12;14.7;11.2;1;7.6;0;Regular
S02150;76.6;rojo;0;456.8;3.8;sana;30.2;4;12.1;4.3;0;7.8;0;Buena
S02151;104.3;rojo;0;477.3;3.8;sana;34.2;6;12.9;0.1;0;7.6;0;Buena
S02152;130.1;rojo;1;488.1;3.1;sana;29.3;8;13.6;0.4;0;7.7;0;Buena
S02153;117.9;rojo;0;478.2;3.0;nuche;33.3;7;15.5;11.5;0;6.7;0;Regular
S02154;40.5;rojo;1;410.5;2.4;enferma;38.0;1;17.1;14.3;1;5.9;0;Regular
S02155;57.7;rojo;1;446.5;3.7;sana;34.1;1;12.2;5.2;0;6.5;0;Buena
S02156;96.7;negro;1;442.5;3.0;sana;37.7;5;13.4;1.5;0;7.2;0;Buena
S02157;152.7;rojo;0;480.4;3.3;sana;25.4;10;15.4;13.5;0;7.7;0;Regular
S02158;76.4;jaspeado;0;444.6;3.1;sana;27.2;4;12.8;2.8;0;9.0;0;Buena
S02159;144.7;negro;0;474.6;2.9;sana;24.4;9;13.7;0.4;0;7.6;0;Buena
S02160;117.3;rojo;0;480.4;3.2;sana;25.4;7;12.9;2.4;0;7.6;0;Buena
S02161;69.6;amarillo;1;477.8;3.9;sana;29.8;3;11.8;11.4;0;8.4;0;Buena
S02162;113.1;amarillo;0;478.0;3.0;sana;39.7;5;18.0;2.1;1;6.1;1;Mala
S02163;41.5;negro;1;444.3;3.1;sana;34.3;1;11.0;5.7;0;6.3;0;Regular
